id	ER	ER_slope	OGsize	numberTMs	TMidentity
O43869	1.04490279639607	0.013596294524350568	8	7	39.8373983739837
O43889	1.01680643949496	0.002741008509980306	18	1	4.5822102425876
O43908	1.1091995036334	0.021074345308168863	14	1	13.2911392405063
O43909	1.01387324224786	0.005179993882126056	186	1	2.28509249183896
O43914	1.0018823417579	0.0014241675503237211	25	1	18.5840707964602
O43916	1.02919772806367	0.011001677769699882	73	1	5.10948905109489
O43934	1.04789545591428	0.013874773711529254	81	12	56.1247216035635
O60235	1.05661994431592	0.01061560744841138	14	1	5.02392344497608
O60238	1.03422244346124	0.010553394723203583	83	1	9.58904109589041
O60241	0.963349634857772	0.012114566782594757	176	7	9.27444794952681
O60242	1.02694545899345	0.008827414741886256	204	7	9.65834428383706
O60243	0.968094975851971	-0.008310568261484637	53	1	4.8661800486618
O60245	1.02187275903858	0.010183722353576197	371	1	1.9644527595884
O60266	0.976687167639713	-0.00363929749140866	140	12	22.027972027972
O60279	1.04247500622982	0.0078036979458329225	15	1	3.33863275039746
O60312	1.02559978656719	0.012237624720401418	17	10	14.4096064042695
O60320	0.90876814634887	0.012646961616239396	5	4	15.5844155844156
O60330	0.993918244917487	0.0016666427303804118	7	1	2.25321888412017
O60337	1.02736406351759	0.008244754491984209	163	14	32.3076923076923
O60353	1.06840474004378	0.010421638941298729	89	7	20.8215297450425
O60359	1.00132337879405	0.0018349007090723637	52	4	26.6666666666667
O60391	1.026473783484	0.00588575665193487	5	3	6.04026845637584
O60403	1.04170993714132	0.007121842132915933	10	7	46.6666666666667
O60404	1.08359233541503	0.011095787339463608	25	7	46.5189873417722
O60412	1.00599867774152	0.0008297026157776163	13	7	45.7680250783699
O60423	1.02469995809982	0.006426573852594002	13	10	16.7692307692308
O60427	0.960219050897102	-0.0063287441841816585	75	4	19.8198198198198
O60431	0.990128940492702	0.00290804659167616	9	7	42.8169014084507
O60449	0.924141570649024	-0.021069685605757865	17	1	1.45180023228804
O60462	1.0431521988583	0.010699405547150412	200	1	2.68528464017186
O60469	1.00203711889195	0.0009481783607220347	135	1	1.04373757455268
O60476	1.04712625990444	0.012773853018980211	99	1	3.27613104524181
O60478	1.05236600372447	0.010422800010136195	75	7	36.8421052631579
O60486	1.00447350710618	0.0010966561334753173	79	1	1.33928571428571
O60487	1.00220230381047	0.00045229642302219673	38	1	9.76744186046512
O60488	0.99317656542507	-0.004083999987348175	91	1	2.9535864978903
O60499	0.975606876192836	-0.004901583454130401	55	1	8.43373493975904
O60500	0.957795847606378	-0.011171076898262048	13	1	1.69218372280419
O60503	0.969090665149949	-0.005011593631613729	114	12	18.329637841833
O60507	1.08009973565607	0.013939951494181372	232	1	4.59459459459459
O60512	1.03095235960845	0.009989922099699266	93	1	5.34351145038168
O60513	1.01213301739439	0.0063268910810419365	17	1	7.55813953488372
O60602	0.974912304221378	-0.00982532904552287	81	1	2.44755244755245
O60603	0.983297029271325	-0.007366494637943078	38	1	2.67857142857143
O60635	1.05154355609628	0.012997272047631115	11	4	34.8547717842324
O60636	1.00662923503298	0.01035522718381294	58	4	38.0090497737557
O60637	0.983513072707452	0.006626867864051339	84	4	33.201581027668
O60667	1.0028368641213	0.0011134076542132255	8	1	5.38461538461539
O60669	1.0456681106881	0.012403568289249052	17	12	52.7196652719665
O60704	0.957477475766637	-0.013100102404690284	142	1	4.50928381962865
O60706	1.02395684716219	0.005782192093940069	238	15	20.3357004519045
O60721	1.02804507078684	0.010067556219408925	21	11	21.0191082802548
O60725	0.992811213716733	-0.0016701689924371985	45	8	50
O60741	1.04187216267469	0.014298757243799204	47	6	14.4943820224719
O60755	1.09619041233697	0.015891730815243133	40	7	40.2173913043478
O60774	0.984412175408231	-0.0037503905427824355	13	1	3.8961038961039
O60779	1.0434229454231	0.009112546899995886	75	12	49.0945674044266
O60830	1.04808726104917	0.0148335941033444	83	3	34.3023255813954
O60831	0.921412419321836	-0.01247793768679208	60	4	46.6292134831461
O60840	1.07926183730245	0.013732701549245547	149	24	24.7850278199292
O60858	0.713480447000818	-0.04353321319687462	89	1	5.15970515970516
O60883	1.05289266982165	0.011640050882471137	51	7	30.5613305613306
O60894	0.997320706060202	0.0010956641529880327	3	1	14.1891891891892
O60895	1.04589294231941	0.013301709676438964	12	1	12
O60896	1.00011499073613	0.00031144346183741185	19	1	13.5135135135135
O60906	1.04173931508384	0.0082056311922646	24	2	9.9290780141844
O60909	1.03449410782771	0.010733580184663758	111	1	5.64516129032258
O60928	1.02236998935188	0.009833147595891947	88	2	13.0555555555556
O60931	1.02444355686308	0.004824661412495032	42	7	40.0544959128065
O60939	1.06330252436963	0.010739086838523112	73	1	9.76744186046512
O75019	1.01298701298701	0.010584415584415524	1	1	4.29447852760736
O75022	1.05182947370286	0.012257567556794136	51	1	3.32805071315372
O75023	1.05150120872927	0.015941514731731502	12	1	3.55932203389831
O75027	1.01850012467577	0.008205330670627004	146	6	16.7553191489362
O75051	1.02508338361597	0.008518497684468038	128	1	1.10876451953537
O75054	1.04786907760539	0.00843512901723356	158	1	1.75879396984925
O75056	1.09299296521346	0.01725311611635051	14	1	4.75113122171946
O75063	1.03404534830933	0.008805276315941272	152	1	4.64547677261614
O75069	0.988656859037718	-0.001814430539037232	75	2	5.92383638928068
O75072	1.04299739130937	0.0063474527513138375	159	1	4.55531453362256
O75074	1.08056708888065	0.013676368221738186	87	1	2.72727272727273
O75077	0.945590650839756	-0.013358789682896789	83	1	2.52403846153846
O75078	1.05820592109496	0.013721448086540808	140	1	2.73081924577373
O75084	1.05321988191619	0.016644814900948636	114	7	25.609756097561
O75096	0.916582467937861	-0.02072730306317437	173	1	1.10236220472441
O75110	1.0246518052501	0.005347350760335268	272	10	20.6303724928367
O75121	1.05529713227817	0.009579221079754677	82	1	5.62347188264059
O75129	1.01783923022894	0.00814403088970778	64	2	3.13666915608663
O75144	1.03374461749483	0.004358740369473093	37	1	6.95364238410596
O75185	1.00878321232755	0.0018874430089036356	47	10	21.8816067653277
O75192	1.03868824594604	0.00630714954401308	21	2	17.0040485829959
O75197	1.0347691549165	0.009361100391580534	53	1	1.42414860681115
O75204	1.01414772209431	0.008756866459361108	44	3	26.4705882352941
O75298	1.00455228208812	0.0028480007791508743	12	2	7.70642201834862
O75309	1.06568472091378	0.009877782585852023	34	1	2.53317249698432
O75311	1.04366548302416	0.015250530110390782	173	4	18.3189655172414
O75324	1.05924762806502	0.014417009497422254	86	1	23.8636363636364
O75325	1.00039753674639	-7.33027425809489e-05	94	1	2.945301542777
O75352	1.01164412446801	0.003964881772854928	67	7	58.2995951417004
O75354	1.00286878076362	-0.002197681039711948	49	1	4.33884297520661
O75355	1.0003936161708	-0.0018790754268521782	26	2	7.93950850661626
O75379	0.892749518724141	-0.024348238781401625	98	1	14.8936170212766
O75387	1.02937712989848	0.011008423759630822	26	12	44.9016100178891
O75388	1.00748892632292	0.0027155622530645332	8	7	42.6966292134831
O75396	1.04157694938615	0.0060244114804301405	70	1	9.76744186046512
O75425	1.02033985599539	0.005104184409967264	58	2	17.8723404255319
O75438	1.08446554528955	0.012252775047032132	13	1	29.3103448275862
O75445	0.9856218747923	-0.0029447294339139955	18	1	0.403690888119954
O75452	0.968710076739892	-0.006826375803749355	19	1	6.62460567823344
O75460	1.01488475465748	0.004332808338801631	104	1	2.14943705220061
O75473	0.991271665237733	-0.0008862712662680877	86	7	16.2072767364939
O75477	0.951891442088501	-0.01202144717386601	89	1	6.06936416184971
O75503	0.884569907368935	-0.021199071199118163	14	1	5.02793296089385
O75508	0.99084221944489	-0.001093730930291973	66	4	40.5797101449275
O75509	1.08339391163676	0.012916543900765211	91	1	3.20610687022901
O75578	1.05280467085262	0.007677805687759812	137	1	1.97086546700943
O75581	0.880631005380823	-0.03782524309523225	231	1	1.42591444513329
O75631	1.02736056761602	0.005982094212819763	11	1	9.75609756097561
O75712	1.04620723605905	0.012012010543161113	17	4	32.962962962963
O75746	1.03732621330589	0.013162498649378308	150	6	16.2241887905605
O75751	1.02349618507528	0.005735522768145328	38	7	26.4388489208633
O75752	0.986723466895636	-0.002280875857161843	107	1	6.94864048338369
O75762	0.983288131207735	-0.006303511644902352	22	6	11.3494191242181
O75783	1.05877457039263	0.016806885577907972	18	7	33.3333333333333
O75787	0.986574804564401	-0.003594833612122938	100	1	6
O75829	1.05377742475933	0.008424550673565463	125	1	6.2874251497006
O75841	0.980745690883767	-0.0003041166360003495	92	4	32.3076923076923
O75844	0.986957259386122	0.007617813407939616	87	7	31.3684210526316
O75845	0.965427813916142	-0.009496498444341549	21	4	28.0936454849498
O75871	1.09950380493186	0.015578580357046568	21	1	8.60655737704918
O75880	1.05425373162623	0.011471256144910711	15	1	6.31229235880399
O75882	1.07682922755869	0.01655346460845965	106	1	1.46955913226032
O75899	1.04941752205463	0.020158807512681114	68	7	15.6216790648247
O75900	0.932891759570781	-0.015969082559340056	30	1	5.38461538461539
O75907	0.960348339829897	-0.00976636341029928	29	3	8.19672131147541
O75908	1.03092795412408	0.008820266335309458	23	5	18.9655172413793
O75911	0.94133205617856	-0.008708519189283892	124	4	27.8145695364238
O75915	1.04182394360633	0.007400729546529487	65	4	44.6808510638298
O75949	1.0122123715293	0.0018112405749924716	45	2	8.87949260042283
O75954	1.01135694219634	0.005295374728381028	143	4	35.1464435146443
O75976	1.04873116515615	0.009280533110945738	67	1	1.52173913043478
O76000	1.01862608658461	0.0033723070954704303	23	7	48.5623003194888
O76002	1.0297941646699	0.005620785109948405	30	7	48.7179487179487
O76024	0.989010339170017	-0.002012893913084683	24	11	25.9550561797753
O76036	1.0187489976376	0.007368437626818028	15	1	6.90789473684211
O76062	0.979947421998098	0.0004485317656925085	60	7	35.8851674641148
O76082	1.02333974674234	0.00538591582228614	55	12	45.2423698384201
O76090	1.00835601080611	0.008311922865797312	30	4	14.3589743589744
O76095	1.01267582516382	0.0011237228134133425	20	1	14.3835616438356
O76099	1.0394612081045	0.007582037711936044	14	7	45.625
O76100	1.02575713926998	0.005572444919887879	11	7	47.2491909385113
O94759	1.02523663364531	0.005953908155783695	31	6	8.38323353293413
O94766	1.0455040434566	0.009616068914746059	80	1	6.26865671641791
O94777	1.07961707566833	0.01013820438297005	47	2	50
O94778	1.02187421843462	0.007457249379281903	23	6	48.2758620689655
O94823	0.990193648766118	0.0020350763177528785	25	10	15.0581793292266
O94826	0.966950144571284	-0.010044849098202824	75	1	3.45394736842105
O94856	1.02856872978995	0.00982640851238785	298	1	1.55902004454343
O94876	0.993134802104911	-0.0027920383970018343	112	2	6.43185298621746
O94886	1.02297200334828	0.005308586891119517	74	10	26.0223048327138
O94898	1.10307596685895	0.014318263387662544	149	1	1.97183098591549
O94901	0.917802287392345	-0.015220629168399396	71	1	2.46305418719212
O94905	0.903994585328039	-0.029816597059652346	133	1	6.19469026548673
O94910	1.01011368976204	0.011771631512264171	208	7	9.97286295793758
O94911	0.989376006641487	-0.0010347259794254114	21	14	18.595825426945
O94923	1.01262442523918	0.0028280656177759097	120	1	2.75526742301459
O94933	1.02150713384411	0.00896191494524263	94	1	2.14943705220061
O94956	1.04647280005364	0.009117174486943536	46	12	39.3511988716502
O94966	1.03730257744922	0.008394939128906664	38	1	1.59332321699545
O94985	1.08913602139785	0.014342012832003415	172	1	2.14067278287462
O94991	1.0294218461671	0.01106448926093225	95	1	2.19206680584551
O95007	1.03632447428053	0.004688277878127238	67	7	47.2668810289389
O95069	1.0558728425831	0.01489146658495079	227	4	19.7183098591549
O95070	1.02038379987877	0.010261961130931372	92	5	36.1774744027304
O95136	1.04447031620059	0.007019331368440078	47	7	46.1756373937677
O95139	0.885351289582966	-0.01836563914650216	7	1	14.84375
O95140	1.04719807137693	0.009540924467341946	195	2	5.54821664464993
O95150	1.01061157153805	0.0010317329637689605	14	1	8.36653386454183
O95159	1.06235212815953	0.010803805905116062	82	1	6.7741935483871
O95167	0.881078077243679	-0.016835414958998936	7	1	25
O95168	0.982831756108074	-0.004027949547242833	3	1	13.953488372093
O95169	0.955234180518302	-0.007581964909556099	21	1	11.2903225806452
O95180	1.03895390651639	0.014650568372400407	36	24	22.1419464513387
O95183	1.04497096024408	0.009961903194856118	5	1	18.1034482758621
O95185	1.02797538721883	0.0077767649126984275	240	1	2.25563909774436
O95196	1.07463081709003	0.01760685212578128	26	1	3.71024734982332
O95202	1.07690110012311	0.017861333370679706	31	1	2.84167794316644
O95206	1.03540878845219	0.009065711311125532	58	1	1.96261682242991
O95210	1.04793750140744	0.011176826185947638	14	1	4.74860335195531
O95214	1.08029404409537	0.017643078603810362	87	4	64.1221374045801
O95221	0.989190524956312	-0.001751426082836742	17	7	46.8152866242038
O95222	1.10657071339346	0.013748050751914263	43	7	44.954128440367
O95237	0.99699167937995	-0.0037693490394379563	14	1	9.1304347826087
O95249	1.00077376143331	0.0011103784775026212	241	1	8.4
O95255	1.00912294074669	0.008391270784176058	21	17	23.5528942115768
O95256	0.994054542822057	-0.0001637243495965588	15	1	3.50584307178631
O95258	1.02222881711491	0.011650864886177843	98	6	32.9230769230769
O95259	1.0419205406839	0.01227329785949289	148	6	12.8412537917088
O95264	1.02994422529955	0.006684471356785498	21	4	18.3673469387755
O95279	1.06759136237577	0.010662143504158103	48	4	16.8336673346693
O95292	1.09703546652207	0.01664923795861558	104	1	8.64197530864197
O95297	1.04148171980998	0.007101606355158373	34	1	7.80669144981413
O95298	1.05322729049481	0.01316421433493101	5	1	16.8067226890756
O95342	0.997114334905446	-0.001341148538682443	49	12	19.0764572293717
O95371	1.02321996987777	0.007588498838252978	12	7	48.3974358974359
O95377	1.02946863147025	0.011784830167011198	19	4	32.6007326007326
O95395	0.91337115012542	-0.01663126420605153	18	1	4.5662100456621
O95406	0.986920908047265	-0.0030465618910637936	77	3	43.75
O95415	1.06435284025156	0.010222263177004826	35	2	32.8
O95427	0.976256679661323	-0.0004312168862670278	39	15	34.0494092373792
O95436	1.0284968709787	0.006254321705762567	48	8	24.3478260869565
O95452	1.04396860688696	0.008657260778204468	88	4	35.2490421455939
O95461	0.852580195937652	-0.0471481196713189	142	1	2.77777777777778
O95470	0.964183412692636	-0.006438821981111164	98	1	3.69718309859155
O95471	1.02510419771865	0.0031604762530915006	53	4	39.8104265402844
O95473	1.02275502060918	0.003986774647517609	12	4	35.8974358974359
O95476	0.943022571511236	-0.028878664497819735	51	1	9.42622950819672
O95477	1.03823372753432	0.009548962345227275	135	15	13.7549756744803
O95484	0.976621496419546	-0.0074601544697169165	81	4	38.7096774193548
O95490	1.01743749759941	0.0048871233564567905	908	7	10.0753941055517
O95500	1.00921084260989	0.0014109653238032031	68	4	35.1464435146443
O95502	1.08439836573941	0.011504763295818043	10	1	4.2
O95528	1.0591787150803	0.014752899770805626	34	12	46.5804066543438
O95562	0.976487352925413	0.0032038137902549134	43	4	52.5
O95563	1.04709548231445	0.01105223244291371	57	3	46.4566929133858
O95573	0.957726621875932	-0.008357506814104758	111	1	2.91666666666667
O95622	0.987396317583386	-0.001044346340047875	40	12	19.9841395717684
O95665	1.00754316179025	0.007029686194014601	13	7	37.0731707317073
O95672	1.04010043342279	0.009732946802920276	117	1	2.96774193548387
O95674	1.05611371367081	0.010697769342534325	165	6	28.314606741573
O95727	1.06145092211377	0.01344811365798804	25	1	5.34351145038168
O95754	0.941808959097963	-0.0072428763366706745	141	1	2.72727272727273
O95772	1.00524197047067	0.016059293460594	76	4	35.8974358974359
O95800	1.04390450215243	0.007554887310630406	74	7	27.2222222222222
O95803	1.03053204307914	0.004955177849739952	153	1	2.40549828178694
O95807	1.02940608309756	0.006348025682472719	108	4	53.5031847133758
O95832	0.955510432322871	-0.007261744138258367	71	4	39.8104265402844
O95833	1.06261799400401	0.00915539169825069	54	1	8.89830508474576
O95838	1.0159133622832	0.00804680486176214	26	7	28.75226039783
O95847	1.01828944179785	0.006381543858412934	74	6	37.1517027863777
O95857	1.04887527305546	0.01713439993387203	66	4	41.1764705882353
O95858	0.983351447769928	0.00021151495541615406	80	4	28.5714285714286
O95859	0.993237943160206	0.006252755308230124	94	4	27.5409836065574
O95864	1.01831173785107	0.0028178081849988563	16	4	18.9189189189189
O95866	1.04185767608768	0.00886930298143706	15	1	8.71369294605809
O95870	1.03549607530184	0.012624941761123032	126	2	7.52688172043011
O95907	1.04048179725984	0.014617866418317147	14	12	49.2063492063492
O95918	1.03402979540114	0.008102444718559153	26	7	48.7179487179487
O95944	0.999249298003026	-0.0016657059688268486	9	1	7.60869565217391
O95976	1.01663555820596	0.00164997516091955	22	1	8.71369294605809
O95977	1.01030353356139	0.003794391407648401	12	7	38.28125
O95992	1.01548185461602	0.0034989403148578397	13	3	23.1617647058824
O96002	1.04137448188182	0.007412808972354073	11	2	37.8378378378378
O96005	1.04556000292214	0.013041232132214614	107	5	15.695067264574
O96011	1.02588478495908	0.003843713168153734	156	1	8.88030888030888
O96024	0.961720427161833	-0.005093938743104057	12	1	2.91005291005291
P00156	0.996978453546925	-0.0035687744687263774	840	8	44.4736842105263
P00167	0.980808509534649	-0.002962789336470186	30	1	17.1641791044776
P00395	1.018068437932	0.004921607527417818	662	12	53.8011695906433
P00403	1.0045729949673	0.004095473708166139	273	2	18.5022026431718
P00414	1.00326837385028	0.002950044972465385	424	7	55.1724137931034
P00533	0.896337205012403	-0.018536994755406638	97	1	1.90082644628099
P00846	0.994133978156743	-0.004405825389949483	868	6	55.7522123893805
P01130	0.98043157050547	-0.0030738728242603215	15	1	2.55813953488372
P01133	0.97889309951009	-0.004250455850165797	65	1	1.73985086992543
P01135	1.03539690646473	0.007352962661775613	110	1	16.25
P01375	1.01949365393975	0.003889405936924276	33	1	9.01287553648069
P01589	1.07985798327242	0.013397861465478576	26	1	6.98529411764706
P01730	1.0539604904155	0.007235270590391189	49	1	4.80349344978166
P01732	1.02923352560359	0.006475731355553946	15	1	8.93617021276596
P01833	1.03192101095731	0.006508012237181712	8	1	3.01047120418848
